Unnamed: 0,user,Tweet,Time
6278,Super_Said,"The leaders of #Italy, #France and #Germany are in #Ukraine for talks with President Volodymyr #Zelensky as the war with #Russia reaches a pivotal moment. #Rome #Paris #Berlin #Kiev #Moscow #Kyiv #Putin https://t.co/gY549c25R9",2022-06-16 10:20:42+00:00
6279,locpham97299867,"RT @im2damnsexc: The indecisiveness of European leaders, showing weakness, makes history repeat itself...
Become strong and brave like Ukra…",2022-06-16 10:19:50+00:00
6280,All57461542,"RT @im2damnsexc: The indecisiveness of European leaders, showing weakness, makes history repeat itself...
Become strong and brave like Ukra…",2022-06-16 10:19:41+00:00
6281,mikirede,"#Putin loses 53rd colonel in #Ukraine war as #Russia’s toll of commanders grows.
Colonel #SergeiPostnov was part of a military propaganda unit in the Russian National Guard which reports directly to Vladimir Putin. https://t.co/lYNU57dVn1",2022-06-16 10:18:27+00:00
6282,SpookEcho6,"RT @tsm3301: Why ‘'Mad Max’' style technicals have become a staple of Ukraine’s fight against Russia..

All about it.. 

#StandWithUkraine…",2022-06-16 10:18:19+00:00
6283,Mastiff48,"While Mr.#Putin hides himself behind the skirts of Mother #Russia,#Draghi,#Scholz and #Macron risk their lives in #Ukraine as withness of the sufferings of the victim Country.",2022-06-16 10:13:13+00:00
6284,gfernandoamb,"#RussianWarCrimes #AI
✅#Putin ""went into this war seeking to gobble #Ukraine up,"" but failed to capture Ukraine's capital city of #Kyiv early on, #Kahl noted.
https://t.co/WI7aqgeRgF
https://t.co/95946TQ2ab
https://t.co/wpZgcEPFuA
https://t.co/ZiRtry7bIp
https://t.co/ymzwZ033aR",2022-06-16 10:12:14+00:00
6285,LoriRennie,"@POTUS You know this is a #moneylaundering #scam! You’re not sending #Ukraine #money 🤣 You’ve sold your SOUL to #China, they own more land in #USA than #Americans, #China has #military bases all over now! It doesn’t matter who wins ANY #election anymore. #Putin &amp; #China are ☝️ now.",2022-06-16 10:11:16+00:00
6286,humley,@Bundeskanzler and @EmmanuelMacron do you get it now? Is it sinking in? You are responsible for funding this evil and systematic plan of #Putin to obliterate #Ukraine from the face of the earth https://t.co/NycNMRiJdE,2022-06-16 10:09:51+00:00
6287,stefhutchins,RT @NatalkaKyiv: Great point! #Lithuanians stand with #Ukraine and understand the absurdity of the comments made by certain Western leaders…,2022-06-16 10:07:31+00:00
6288,Teetrix2,"RT @proudukraine: #Putin said that #Russia's goal is to get back all lost ""#Russian lands"".

Just to remind #Scholz that for #Russians East…",2022-06-16 10:07:13+00:00
6289,Toetterbeck,RT @HoppmannArt: topical #putin #Russia #Ukraine #detail #NoWar https://t.co/0iwf7KNSry,2022-06-16 10:05:33+00:00
6290,Toetterbeck,RT @HoppmannArt: topical #putin #Russia #Ukraine #PutinsWar https://t.co/faEtFQ6n44,2022-06-16 10:05:30+00:00
6291,owainpj,"@guyverhofstadt Right on cue

Vladimir Vladimirovich Putin reminding the three stooges on their way to Kyiv that he holds the levers of 'power' !

Bet @Bundeskanzler @EmmanuelMacron &amp; #Draghi will demand #Ukraine helps #Putin save face by surrendering invaded territory

https://t.co/zQKXZ96bPd",2022-06-16 10:05:02+00:00
6292,DovidTrepp,RT @WarAgainstPutin: Let it be. #Putin must die. Glory to #Ukraine: https://t.co/dH831jnUbb,2022-06-16 10:04:34+00:00
6293,DovidTrepp,RT @WarAgainstPutin: #Putin's orcs destroyed one of the largest grain terminals in #Ukraine. Still questions who is behind the world's food…,2022-06-16 10:03:31+00:00
6294,Qompu,"#musicvideo (Faithless) Insomnia...
“Get Some Sleep, Orange Comrade!!”, 
“The Loaf Of Bread You Requested, Russian Empire!!"" 
&gt;&gt;&gt;  https://t.co/11DfQ4qpr1 &lt;&lt;&lt; [#GoToHell #RussianEmpire &amp; #Putin] 
--
#September11, #JFK, #Ukraine.
#ArmUkraineNow 
https://t.co/YvBPR3FNhy",2022-06-16 10:02:29+00:00
6295,DovidTrepp,RT @WarAgainstPutin: Arnold Schwarzenegger condemned Western countries for financing war in #Ukraine as they keep buying energy resources f…,2022-06-16 10:01:16+00:00
6296,inglore777,"Putin declares himself greater than God.

https://t.co/4UsyRY03eL 

 @RussiaUN @mod_russia @coope125 @MedvedevRussiaE @Dpol_un @Rogozin @GuideEmil @UrTver @RT_com #Russian #StopRussia #UkraineWar #UkraineUnderAttack #Putin #PutinsWar #UcraineWar #kyiv #Kharkov #Ukraine https://t.co/bnCixh2u7F",2022-06-16 10:00:43+00:00
6297,scepticanalytic,"Oh now everyone is saying it was #Ukraine really 🤨
Are ""they"" scared that #Putin won't stop with #UkraineWar 
He may want to push #NATO to the 1997 borders 🤔
In any case this is I hope the end of #TheElites and their control over our planet 🧐 https://t.co/uw9asw4gP9",2022-06-16 10:00:25+00:00
6298,Diyan065,"RT @MILKA_IG: Would you partner with #Putin if this were in #Ukraine
??
I don't think you didn't hear about #500K+ killing of civilians Tig…",2022-06-16 10:00:01+00:00
6299,DovidTrepp,"RT @WarAgainstPutin: ""#Russian world"" has come to #Ukraine. Burn in hell, #Putin and #Russia: #PutinWarCriminal #ArmUkraineNow https://t.co…",2022-06-16 09:59:59+00:00
6300,gfernandoamb,"#Leaders #AI
🎯#Business Insider, Natalie Musumeci and John Haltiwanger: #Putin still wants a 'significant portion' of #Ukraine or even the whole country, but #Russia won't be able to do it: Pentagon official
https://t.co/FVhbHV09hC
https://t.co/m0eifHJmz5
https://t.co/pxquZbnyn5",2022-06-16 09:59:15+00:00
6301,WelshLa86864840,"@hct2906 #ToryScum Russian Money, Johnson's Russian girlfriend, Johnson is seeking his 'Churchill' moment, it'd actually make perfect sense, the faux support for #Ukraine is just a front. When the war seems lost he'll 'negotiate' a peace settlement with #Putin",2022-06-16 09:58:59+00:00
6302,Antin1710,"2 #US #Veterans #from #Alabama Reported Missing in #Ukraine    
#AtrocitiesOfKremlin #War #Russia #Kremlin #Putin #closethesky   https://t.co/ajT8RM0LiX",2022-06-16 09:55:13+00:00
6303,Rekveld,"RT @mhmck: #Invasion by #Putin of Europe is 4 months in, and #Cameron #Hollande #Merkel still leave #Ukraine to fight and die, alone, for o…",2022-06-16 09:52:42+00:00
6304,Veilleint_HCFRN,"""#China: The country reaffirms its support for #Russia as #Putin's invasion of #Ukraine drags on""

Read the full article here : 

https://t.co/63p6sgINA9",2022-06-16 09:47:39+00:00
6305,MAXlMUSZ,"RT @raging545: The three Putin appeasers are on their way to Kyiv. Expect that they will try to pressure Zelensky to accept a ceasefire, ma…",2022-06-16 09:45:14+00:00
6306,ipobTamale,"RT @biafra4ever: Dear Great President #Putin of @KremlinRussia_E &amp; @GovernmentRF, please, any time @10DowningStreet wants to sermonize on #…",2022-06-16 09:42:53+00:00
6307,Qompu,"#UPDATE 
“Get Some Sleep, Orange Comrade!!” © 2022 Qompu com, (Faithless) Insomnia - Music Video
Found Art: “The Loaf Of Bread You Requested, Russian Empire!!"" 
&gt;&gt;&gt;  https://t.co/11DfQ4qpr1 &lt;&lt;&lt; [#GoToHell #RussianEmpire &amp; #Putin] 
--
#September11, #JFK, #Ukraine.
#ArmUkraineNow https://t.co/ByxpjthvHL",2022-06-16 09:39:04+00:00
6308,BlackCo16122436,"@Reuters .@Reuters Will #Berlusconi give Sicily or Sardinia to #Putin? I invite to my blog!
https://t.co/5h3eX5yRy7
#politics #people #Ukraine #Russia #USA #Macron #Russian #UkraineRussiaWar #UkraineWar #Mariupol #France #Poland #Zelenskyy #Italy",2022-06-16 09:36:37+00:00
6309,BlackCo16122436,"@Reuters .@Reuters Brutus Macron wants Putin to 'save face'. 
I invite you to my blog!
https://t.co/ZY8ITSrkZX
#world #politics #people #Ukraine #Russia #Putin #USA #Macron #Russian #UkraineRussiaWar #UkraineWar #Mariupol #France #Miller #Kiev",2022-06-16 09:36:20+00:00
6310,BlackCo16122436,"@Reuters .@Reuters Ukraine's treasures and the reason for war. Trillion dollar riches and thief Putin!!! I invite to my blog!
https://t.co/vHADIywRJK
#Russia #Putin #UkraineWar #RussiaUkraineWar #Ukraine #SlavaUkrayini #Zelenskyy #StopRussia #watykan #PutinWarCrimes",2022-06-16 09:35:38+00:00
6311,Andreas_Adam,"RT @JonasKupper: 19th CENTURY EUROCENTRISM SHAPES TODAY’S PUTIN APPEASEMENT 

Thread – Part V – “How ‘Vladi the Provoked’ attracts clueless…",2022-06-16 09:35:21+00:00
6312,NinoslavSafaric,"RT @casa_casala: #Severodonetsk #Lysychansk  #Putin #Sloviansk #meloni #gruber #Gazprom 

The Duma #Ukraine of #Zelensky approved national…",2022-06-16 09:34:25+00:00
6313,BlackCo16122436,"@Reuters .@Reuters The West, #Merkel, #Biden - they allowed #Putin! They gave #Ukraine to Satan! I invite to my blog!
https://t.co/HcyLE66RWv
#Ukraina #UkraineRussiaWar #Zelensky #SlavaUkraini",2022-06-16 09:33:49+00:00
6314,Claire_Myfanwy,"This so looks like a picture waiting for a punchline! Any suggestions? 

#Ukraine #Kyiv #Macron #Scholz #Draghi #RussianAggression #Putin vv https://t.co/tsHa49bbAF",2022-06-16 09:33:38+00:00
6315,BlackCo16122436,"@Reuters .@Reuters Merkel ""mummies"" Putin. I invite to my blog!
https://t.co/hTzK48RzlT
#Kiev #Ukraine #Russia# Putin #Merkel #WARINUKRAINE #SlavaUkraini #Putin",2022-06-16 09:32:59+00:00
6316,TataTedoradze1,"Macron, Scholz and Draghi arrived in #Irpin'.

Now they see what the ""#Russian world"" has brought. Hopefully, after seeing all this with their own eyes, they will stop talking to #Putin and take real steps to help #Ukraine.

#StandWithUkraine️ #ArmUkraineNow #UkraineWillWin https://t.co/WWj62aa3mk",2022-06-16 09:32:17+00:00
6317,BlackCo16122436,"@Reuters .@Reuters Merkel ""mummies"" Putin. I invite to my blog!
https://t.co/hTzK48RzlT
#Kiev #Ukraine #Russia# Putin #Merkel #WARINUKRAINE #SlavaUkraini #Putin",2022-06-16 09:31:58+00:00
6318,BlackCo16122436,"@Reuters .@Reuters Greetings from Moscow (from Putin to Gutieress and the UN). I invite to my blog!
https://t.co/2sgb47tYhP
#Russia #Putin #UkraineWar #RussiaUkraineWar #Ukraine #SlavaUkrayini #Zelenskyy #StopRussia #watykan #PutinWarCrimes #ONZ #Guterres #Chernobyl #Zaporozhye #Kyiv",2022-06-16 09:29:55+00:00
6319,BlackCo16122436,"@Reuters .@Reuters Brutus Macron wants Putin to 'save face'. 
I invite you to my blog!
https://t.co/ZY8ITSrkZX
#world #politics #people #Ukraine #Russia #Putin #USA #Macron #Russian #UkraineRussiaWar #UkraineWar #Mariupol #France #Miller #Kiev",2022-06-16 09:28:32+00:00
6320,BlackCo16122436,"@Reuters .@Reuters Will #Berlusconi give Sicily or Sardinia to #Putin? I invite to my blog!
https://t.co/5h3eX5zpnF
#politics #people #Ukraine #Russia #USA #Macron #Russian #UkraineRussiaWar #UkraineWar #Mariupol #France #Poland #Zelenskyy #Italy",2022-06-16 09:28:13+00:00
6321,JeepFreedom,This whole “war” is a #Zelenskyy #Putin @JoeBiden money laundering/embezzling/bribe machine. All three are evil criminals who sacrificed the #Ukraine people to keep the machine going. Wait until the billions of $ in aid to rebuild starts disappearing. https://t.co/akUxjfETt6,2022-06-16 09:28:00+00:00
6322,MyGrannyTheGeek,RT @RonanLTynan: Russian mercenary called 'the Executioner' killed by Ukrainian sniper - member of Wagner Group he also committed warcrimes…,2022-06-16 09:26:55+00:00
6323,IStandWithTg,"RT @MILKA_IG: Would you partner with #Putin if this were in #Ukraine
??
I don't think you didn't hear about #500K+ killing of civilians Tig…",2022-06-16 09:24:40+00:00
6324,verbinder_,"@minna_alander #Putin didn't even say 'boo' and there is panic and mayhem in Scandinavia.
#Russia #Ukraine https://t.co/0YnAfOnV9j",2022-06-16 09:24:31+00:00
6325,JeepFreedom,This whole “war” is a #Zelenskyy #Putin @JoeBiden money laundering/embezzling/bribe machine. All three are evil criminals who sacrificed the #Ukraine people to keep the machine going. Wait until the billions of $ in aid to rebuild starts disappearing. https://t.co/WOXmw98rlg,2022-06-16 09:24:10+00:00
6326,3TriggersTrader,"#PUTIN's #private #WAR against #UKRAINE, the #russian people, the #russian #soldiers, the #russian #economy, the #world and against the #kremlin will end soon ... $SPY",2022-06-16 09:24:05+00:00
6327,_Thirunarayan1,"Children served floor sealant instead of milk at child care program, school district says https://t.co/TBfZfGvlgf
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-16 09:22:54+00:00
6328,_Thirunarayan1,"Asian markets mostly rise after Fed's rate hike; Hong Kong slips https://t.co/dXACEB5Xk9
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-16 09:22:54+00:00
6329,_Thirunarayan1,"Lightyear 0 solar-assisted car will go into production this year https://t.co/uF5FkCSaka
#Biden #CNN #India #World #saudi #twitter #Movie #BB #Breaking #StrongerTogether #Vote #News #China #USA #UK #Russia #Ukraine #WW3 #Putin #Sweden",2022-06-16 09:22:54+00:00
6330,RickLuissiana,RT @raging545: Today marks 4 months Russian Foreign Affairs tweeted Russia was not going to invade Ukraine. But then again the Russian Fore…,2022-06-16 09:21:22+00:00
6331,johandemeuleme1,"RT @IoannaDementi: #Putin's record revenue from #Russian oil in May
The invasion to #Ukraine and the subsequent sanctions by the US and #Eu…",2022-06-16 09:18:32+00:00
6332,AntonBoym,"🛑#BREAKING: After looking on this ‘DEAD KIDs’ car 🚘 during visit #Ukraine #Irpin will @Bundeskanzler #OlafScholz @EmmanuelMacron #Macron &amp; Prime Minister #MarioDraghi call #WarCriminal #putin AGAIN? Will #Europe feed #putinWarCriminal buying #FossilFuels ? 
#StopputinNOW https://t.co/l1yG4nq96Z",2022-06-16 09:16:25+00:00
6333,aglaser18,"RT @PromoteUkraine: Air raid sirens in #Kyiv and almost all over #Ukraine.
How do you feel, Mr @OlafScholz &amp; Mr. @EmmanuelMacron? 
How do y…",2022-06-16 09:16:03+00:00
6334,DJFunkyGrrL,".
[ 7 ]
.
.
Note
.
.

In September 2022
gubernatorial elections 
scheduled to take place in regions .. .

Republics of Buryatia

Karelia

Mari El
 
Adygea 
 
Udmurtia 

will elect its head by parliament

.
#Politics, #News, #World, #Russia, #Putin, #Ukraine",2022-06-16 09:15:51+00:00
6335,VoiceM14,"@Reuters #Scholz said, he'd not go to #Ukraine just for a photo op, but when he had something substantial to offer &amp; in agreement with allies. Let's see what this may be &amp; hope it's no too little too late. #StopRussia #StopPutinNOW #UkraineWar #Germany #Putin",2022-06-16 09:14:16+00:00
6336,Antin1710,"European Leaders In Kyiv In Show Of Solidarity With #Ukraine As Fighting Rages In East    
#AtrocitiesOfKremlin #War #Russia #Kremlin #Putin #closethesky   https://t.co/kHoUnWFkZK",2022-06-16 09:12:56+00:00
6337,NunpuiaRalte08,RT @raging545: GRAPHIC 18+ VIDEO of Russian soldiers killed by a Ukrainian sniper with a single shot to the head in Eastern Ukraine. #Russi…,2022-06-16 09:12:38+00:00
6338,TrueNewsCo,#PopeFrancis has been advocating for #peace between #Ukraine &amp; #Russia. He has condemned Russia’s “brutality” and said he believes #Putin miscalculated the duration of the #war. Yet the #Pope is now coming under pressure for suggesting that the war could have been avoided.,2022-06-16 09:12:33+00:00
6339,RamitPMasti,"French, German, Italian leaders visit Kyiv to show support (from @AP) #Ukraine #Russia #Putin #EUsupport  https://t.co/2Ff3Ri0xCz",2022-06-16 09:12:26+00:00
6340,VoiceM14,"#Scholz said, he'd not go to #Ukraine just for a photo op, but when he had something substantial to offer &amp; in agreement with allies. Let's see what this may be &amp; hope it's no too little too late. #StopRussia #StopPutinNOW #UkraineWar #Germany #Putin",2022-06-16 09:10:44+00:00
6341,EUROPE_ORG,"RT @IoannaDementi: #Putin's record revenue from #Russian oil in May
The invasion to #Ukraine and the subsequent sanctions by the US and #Eu…",2022-06-16 09:10:33+00:00
6342,rebuhsa,@jpbloyet @Alexandra1UApro @KlausIohannis @OlafScholz @EmmanuelMacron @Palazzo_Chigi @ZelenskyyUa The rest of us need to thank #Ukraine for stopping #Putin’s imperialist advances further into Europe!,2022-06-16 09:10:30+00:00
6343,DJFunkyGrrL,".
[ 5 ]
.

Since Russia’s Invasion of Ukraine 
February 24, 2022

more than 1.8 million Ukrainian refugees 
arrived in Russia

Over 4 billion rubles, 
in payments to refugees of

Ukraine

+

DPR and LPR
(Donetsk and Luhansk People's Republics)

.
#News, #Russia, #Putin, #Ukraine",2022-06-16 09:07:48+00:00
6344,yasusukiyo,"RT @Ewe_Paz_HeT: China must also be treated at the root.
#Ukraine #UkraineWar #StandWithUkraine #Putin",2022-06-16 09:07:00+00:00
6345,DJFunkyGrrL,".
[ 4 ]
.

“must leave the Russian Federation by August 17, 2022”

— The Ministry of Internal Affairs

.
#Politics, #News, #World, #Russia, #Putin, #Ukraine",2022-06-16 09:04:52+00:00
6346,DJFunkyGrrL,".
[ 3 ]
.
The Ministry of Internal Affairs
.

“This means that citizens of these states who have not received 
permits for the right to reside or work in the Russian Federation 
during their temporary stay in the Russian Federation”

.
#Politics, #News, #Russia, #Putin, #Ukraine",2022-06-16 09:03:42+00:00
6347,AsianTigersJp,"#trump #donaldjtrumpjr #repmtg #CatalinaLauf #kimKBaltimore #karilake #seanhannity #TuckerCarlson #TedCruz #Covid #Vaccine #virus #Mandate #trudeau #Canada #Ukraine #Russia #Putin

I just can't believe that their are still some fools who approve of this Brain Dead Puppet. https://t.co/ysz9UhBVuR",2022-06-16 08:59:44+00:00
